FID,SRC_AGENCY,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,DECADE,SIZE_HA,CAUSE,PROTZONE,FIRE_TYPE,MORE_INFO,CFS_REF_ID,CFS_NOTE1,CFS_NOTE2,ACQ_DATE,ECODISTRIC,ECOREGION,ECOZONE,CFS_ECOZ,SRC_AGY2
317259,QC,240148, ,48.370500000000000,-64.903800000000004,1970,7,28,1970-07-28 00:00:00,,,1970-1979,1011.700000000000000,H,Intensive, , ,QC-1970-240148, , ,2008-11-12 00:00:00,478,117,7,7,QC
251727,MB,301, ,53.716000000000001,-95.799999999999997,1967,9,6,1967-09-06 00:00:00,,,1960-1969,1200.000000000000000,H,Intensive, , ,MB-1967-301, , ,2008-11-12 00:00:00,364,89,6,6a,MB
376841,YT,1946CA009, ,62.071944000000002,-136.310555999999990,1946,6,6,1946-06-06 00:00:00,,,1940-1949,2614.500000000000000,L, , , ,YT-1946-1946CA009, , ,2016-06-16 00:00:00,897,175,12,12,YT
346460,QC,1992-4033, ,49.266190000000002,-68.960030000000003,1992,6,13,1992-06-13 00:00:00,,1992-06-26 00:00:00,1990-1999,1410.000000000000000,L,Intensive, , ,QC-1992-4033, , ,2018-05-18 00:00:00,438,101,6,6b,QC
249884,MB,NE374, ,57.325833000000003,-94.948611000000000,2010,7,27,2010-07-22 00:00:00,,,2010-2019,1810.000000000000000,L,W (Observation Zone), ,No Action,MB-2010-NE374, , ,2011-08-24 00:00:00,281,71,5,5a,MB
239878,MB,1-5-10-87, ,57.049999999999997,-101.666700000000010,1987,6,16,1987-06-16 00:00:00,1987-06-26 00:00:00,1987-08-03 00:00:00,1980-1989,2350.000000000000000,L,Intensive, , ,MB-1987-1-5-10-87, , ,2008-07-24 00:00:00,344,88,6,6a,MB
210394,SK,SNOOPY,SNOOPY,57.494799999999998,-109.208299999999990,1995,5,28,1995-05-28 00:00:00,,1995-06-21 00:00:00,1990-1999,35000.000000000000000,L, ,Wildfire, ,SK-1995-SNOOPY, , ,2020-04-03 00:00:00,633,139,9,9,SK
230263,SK,SNARE,SNARE,58.109400000000001,-107.385400000000000,1988,5,21,1988-05-21 00:00:00,,1988-06-14 00:00:00,1980-1989,12291.672464300000000,L, ,Wildfire, ,SK-1988-SNARE, , ,2020-04-03 00:00:00,342,87,6,6a,SK
364909,NT,1979EV-023, ,67.533299999999997,-128.883299999999990,1979,8,11,1979-08-11 00:00:00,,,1970-1979,672.000000000000000,L,EXT, , ,NT-1979-1979EV-023, , ,,201,52,4,4,NT
349682,QC,1996-977, ,53.407980000000002,-72.183620000000005,1996,8,1,1996-08-01 00:00:00,,1996-08-17 00:00:00,1990-1999,700.000000000000000,L,Nordique, , ,QC-1996-977, , ,2018-05-18 00:00:00,294,74,5,5b,QC
55163,BC,1980-G80016, ,56.619000000000000,-120.031000000000010,1980,5,2,1980-05-02 00:00:00,,,1980-1989,577.000000000000000,H, ,Fire, ,BC-1980-1980-G80016, , ,2020-05-05 00:00:00,583,137,9,9,BC
324228,ON,SUD147, ,46.520000000000003,-80.319999999999993,1962,7,30,1962-07-30 00:00:00,,,1960-1969,607.000000000000000,H,Intensive, , ,ON-1962-SUD147, , ,2008-11-12 00:00:00,411,98,6,6b,ON
215150,SK,DAVY,DAVY,58.875777640000003,-107.994797379999990,1985,8,6,1985-08-06 00:00:00,,1985-09-01 00:00:00,1980-1989,5112.435999999999700,L, ,Wildfire, ,SK-1985-DAVY, , ,2020-04-03 00:00:00,333,87,6,6a,SK
219971,SK,17SR-MOOSONEES,17SR-MOOSONEES,58.985388999999998,-103.849749000000000,2017,7,24,2017-07-24 00:00:00,,2017-08-25 00:00:00,2010-2019,7114.500000000000000,L, ,Wildfire, ,SK-2017-17SR-MOOSONEES, , ,2020-04-03 00:00:00,276,71,5,5a,SK
319947,QC,110004, ,52.320099999999996,-69.653199999999998,1961,7,18,1961-07-18 00:00:00,,,1960-1969,5221.300000000000200,L,EXT, , ,QC-1961-110004, , ,2008-11-12 00:00:00,432,101,6,6b,QC
256428,MB,2004112120, ,54.937944600000002,-93.711024300000005,2004,0,0,,,,2000-2009,518.399999999999980,U, , , ,MB-2004-2004112120,used firepoly centroid for MB 2000-2004, ,,364,89,6,6a,MB
372788,NT,1983NP-001, ,61.883000000000003,-126.967000000000000,1983,7,2,1983-07-02 00:00:00,,,1980-1989,560.000000000000000,L,NA, , ,NT-1983-1983NP-001, , ,,880,171,11,11,NT
322631,QC,60045, ,48.542299999999997,-70.716800000000006,1963,6,27,1963-06-27 00:00:00,,,1960-1969,1166.000000000000000,H,Intensive, , ,QC-1963-60045, , ,2008-11-12 00:00:00,421,101,6,6b,QC
375754,YT,2019DA013, ,64.356033333300005,-140.288283333000010,2019,6,6,2019-06-06 00:00:00,,,2010-2019,705.000000000000000,H,Transition FMZ, ,Yukon River,YT-2019-2019DA013, , ,2020-05-12 00:00:00,881,172,12,12,YT
354665,NT,EV005-19, ,67.272165999999999,-131.572833000000000,2019,7,24,2019-07-24 00:00:00,,2019-08-24 00:00:00,2010-2019,52813.000000000000000,L, , , ,NT-2019-EV005-19, , ,2020-05-04 00:00:00,210,53,4,4,NT
246233,MB,1-6-34-89, ,54.833300000000001,-93.066699999999997,1989,7,25,1989-07-25 00:00:00,1988-11-30 00:00:00,1989-09-19 00:00:00,1980-1989,3626.400000000000100,L,EXT, , ,MB-1989-1-6-34-89, , ,2008-07-24 00:00:00,364,89,6,6a,MB
218073,SK,15DB-HERMAN,15DB-HERMAN,54.333333000000003,-103.883332999999990,2015,5,26,2015-05-26 00:00:00,,2015-07-05 00:00:00,2010-2019,4452.746659000000400,L, ,Wildfire, ,SK-2015-15DB-HERMAN, , ,2020-04-03 00:00:00,662,148,9,9,SK
180120,AB,HWF142, ,58.874049999999997,-114.380200000000000,2012,7,10,2012-07-10 00:00:00,,2013-06-10 00:00:00,2010-2019,23493.000000000000000,L, ,Crown,fueltype: C2,AB-2012-HWF142, , ,2020-06-01 00:00:00,253,65,4,4,AB
315213,ON,GER7, ,52.929699999999997,-88.930599999999998,1984,5,25,1984-05-25 00:00:00,,,1980-1989,7486.699999999999800,L,EXT, , ,ON-1984-GER7, , ,,393,95,6,6a,ON
210153,SK,FORD,FORD,58.213500000000003,-105.500000000000000,1998,7,9,1998-07-09 00:00:00,,1998-07-27 00:00:00,1990-1999,1575.000000000000000,L, ,Wildfire, ,SK-1998-FORD, , ,2020-04-03 00:00:00,335,87,6,6a,SK
376264,YT,2019MA008, ,63.467016666500001,-134.727566666999990,2019,7,18,2019-07-18 00:00:00,,,2010-2019,1100.000000000000000,L,Transition FMZ, ,Stewart River,YT-2019-2019MA008, , ,2020-05-12 00:00:00,900,176,12,12,YT
195201,AB,W03051, ,59.094700000000003,-115.052400000000010,1999,6,18,1999-06-18 00:00:00,,1999-06-30 00:00:00,1990-1999,995.000000000000000,L, ,Surface,fueltype: C1,AB-1999-W03051, , ,2020-06-01 00:00:00,254,65,4,4,AB
194901,AB,W03044, ,59.480300000000000,-117.260300000000000,2000,6,28,2000-06-28 00:00:00,,2000-07-18 00:00:00,2000-2009,1581.000000000000000,L, ,Crown,fueltype: C1,AB-2000-W03044, , ,2020-06-01 00:00:00,242,64,4,4,AB
135402,BC,2014-G60456, ,55.297800000000002,-122.509400000000000,2014,8,15,2014-08-15 00:00:00,,,2010-2019,1541.559999999999900,L, ,Fire, ,BC-2014-2014-G60456, , ,2020-05-05 00:00:00,970,200,14,14,BC
139946,BC,2018-G90763, ,59.533700000000003,-120.411800000000000,2018,6,21,2018-06-21 00:00:00,,,2010-2019,3604.300000000000200,L, ,Fire, ,BC-2018-2018-G90763, , ,2020-05-05 00:00:00,249,65,4,4,BC
16131,BC,1961-K00665, ,52.567999999999998,-119.230999999999990,1961,8,2,1961-08-02 00:00:00,,,1960-1969,671.700000000000050,H, ,Fire, ,BC-1961-1961-K00665, , ,2020-05-05 00:00:00,985,205,14,14,BC
395317,NL,NA, ,48.920000000000002,-55.579999999999998,1975,6,14,1975-06-14 00:00:00,,,1970-1979,10502.000000000000000,H,NA, , ,NL-1975-NA, , ,2008-11-12 00:00:00,466,112,6,6b,NL
15119,BC,1961-G00027, ,56.539000000000001,-122.177000000000010,1961,5,19,1961-05-19 00:00:00,,,1960-1969,619.100000000000020,H, ,Fire, ,BC-1961-1961-G00027, , ,2020-05-05 00:00:00,585,137,9,9,BC
249952,MB,D59, ,56.633000000000003,-101.633000000000000,1961,6,18,1961-06-18 00:00:00,,,1960-1969,5668.000000000000000,H,Intensive, , ,MB-1961-D59, , ,2008-11-12 00:00:00,344,88,6,6a,MB
375496,NT,VQ-011, ,64.201999999999998,-128.028099999999990,1998,7,3,1998-07-03 00:00:00,,1998-09-28 00:00:00,1990-1999,3500.000000000000000,L,Monitored, , ,NT-1998-VQ-011, , ,2018-06-15 00:00:00,870,170,11,11,NT
254761,MB,NE111, ,58.976666999999999,-97.378332999999998,2013,6,20,2013-06-20 00:00:00,,2013-09-05 00:00:00,2010-2019,15183.700000000001000,L,W (Observation Zone), ,No Action,MB-2013-NE111, , ,2014-06-17 00:00:00,272,70,5,5a,MB
366310,NT,1980CR-026, ,62.783000000000001,-111.417000000000000,1980,8,12,1980-08-12 00:00:00,,,1980-1989,1038.000000000000000,L,NA, , ,NT-1980-1980CR-026, , ,,260,69,5,5a,NT
161692,AB,DP1-005-68,DP1005,56.237200000000001,-117.047000000000000,1968,5,20,1968-05-20 00:00:00,,,1960-1969,586.385448749000030,U, , , ,AB-1968-DP1-005-68, , ,2020-06-01 00:00:00,592,138,9,9,AB
184849,AB,MWF106, ,59.251483000000000,-111.302850000000010,2015,6,27,2015-06-27 00:00:00,,2015-11-12 00:00:00,2010-2019,956.399999999999980,L, ,Surface,fueltype: M2,AB-2015-MWF106, , ,2020-06-01 00:00:00,263,69,5,5a,AB
247196,MB,104907N07, ,53.500000000000000,-97.129999999999995,1989,7,18,1989-07-18 00:00:00,,,1980-1989,811.000000000000000,L,Intensive, , ,MB-1989-104907N07, , ,2008-07-24 00:00:00,366,89,6,6a,MB
250316,MB,NE372, ,57.536943999999998,-99.510000000000005,2010,8,13,2010-08-08 00:00:00,,,2010-2019,511.800000000000010,L,W (Observation Zone), ,No Action,MB-2010-NE372, , ,2011-08-24 00:00:00,283,71,5,5a,MB
374814,YT,1971OC004, ,66.579999999999998,-135.466667000000000,1971,6,17,1971-06-17 00:00:00,,,1970-1979,2239.110000000000100,L, , , ,YT-1971-1971OC004, , ,2016-06-16 00:00:00,194,51,4,4,YT
248665,MB,CE-08-050-94, ,52.131000000000000,-98.754999999999995,1994,5,17,1994-05-17 00:00:00,1994-05-17 00:00:00,1994-06-02 00:00:00,1990-1999,911.000000000000000,L,Intensive, , ,MB-1994-CE-08-050-94, , ,2008-07-24 00:00:00,718,155,9,9,MB
367547,NT,CR-060, ,61.785499999999999,-108.351800000000000,2004,8,3,2004-08-03 00:00:00,,2004-08-19 00:00:00,2000-2009,1222.470000000000000,L,Monitored, , ,NT-2004-CR-060, , ,2018-06-15 00:00:00,273,71,5,5a,NT
216455,SK,DEER,DEER,56.057299999999998,-107.635400000000000,1990,8,7,1990-08-07 00:00:00,,1990-08-24 00:00:00,1990-1999,525.990692149999970,H, ,Wildfire, ,SK-1990-DEER, , ,2020-04-03 00:00:00,354,88,6,6a,SK
375935,YT,2004DA026, ,63.618888900000002,-139.958055599999990,2004,6,29,2004-06-29 00:00:00,,2004-06-30 00:00:00,2000-2009,2207.000000000000000,L,Wilderness FMZ, ,60 Mile River,YT-2004-2004DA026, , ,2016-06-16 00:00:00,882,172,12,12,YT
78080,BC,1985-N20039, ,50.082999999999998,-115.971000000000000,1985,7,4,1985-07-04 00:00:00,,,1980-1989,11194.000000000000000,H, ,Fire, ,BC-1985-1985-N20039, , ,2020-05-05 00:00:00,989,205,14,14,BC
5218,BC,1958-G00357, ,55.759999999999998,-126.428000000000000,1958,7,1,1958-07-01 00:00:00,,,1950-1959,4694.300000000000200,L, ,Fire, ,BC-1958-1958-G00357, , ,2020-05-05 00:00:00,966,199,14,14,BC
119979,BC,2004-G80200, ,58.130499999999998,-120.570300000000000,2004,6,23,2004-06-23 00:00:00,,,2000-2009,800.000000000000000,L, ,Fire, ,BC-2004-2004-G80200, , ,2020-05-05 00:00:00,244,64,4,4,BC
230186,SK,MORWICK,MORWICK,57.473999939999999,-103.364600150000000,1981,7,17,1981-07-17 00:00:00,,1981-09-28 00:00:00,1980-1989,23466.000000000000000,L, ,Wildfire, ,SK-1981-MORWICK, , ,2020-04-03 00:00:00,343,88,6,6a,SK
252851,MB,91, ,53.500000000000000,-96.200000000000003,1964,6,22,1964-06-22 00:00:00,,,1960-1969,518.220000000000030,H,Intensive, , ,MB-1964-91, , ,2008-11-12 00:00:00,367,89,6,6a,MB
130160,BC,2012-G80401, ,57.225800000000000,-120.788700000000010,2012,8,12,2012-08-12 00:00:00,,,2010-2019,751.899999999999980,L, ,Fire, ,BC-2012-2012-G80401, , ,2020-05-05 00:00:00,581,137,9,9,BC
321669,ON,IGN09, ,49.562500000000000,-91.375000000000000,1961,6,24,1961-06-24 00:00:00,,,1960-1969,2318.000000000000000,L,Intensive, , ,ON-1961-IGN09, , ,2008-11-12 00:00:00,382,93,6,6a,ON
179909,AB,HWF186, ,59.690798000000001,-118.899043000000010,2012,7,29,2012-07-29 00:00:00,,2012-09-26 00:00:00,2010-2019,2617.000000000000000,L, ,Surface,fueltype: C2,AB-2012-HWF186, , ,2020-06-01 00:00:00,251,65,4,4,AB
367257,NT,1985CR-028, ,60.383000000000003,-108.316999999999990,1985,7,7,1985-07-07 00:00:00,,,1980-1989,11670.000000000000000,L,NA, , ,NT-1985-1985CR-028, , ,,262,69,5,5a,NT
321795,ON,GER27, ,49.312500000000000,-87.125000000000000,1971,7,9,1971-07-09 00:00:00,,,1970-1979,916.000000000000000,L,Intensive, , ,ON-1971-GER27, , ,2008-11-12 00:00:00,389,94,6,6a,ON
139941,BC,2015-G90261, ,59.773400000000002,-121.004600000000000,2015,6,23,2015-06-23 00:00:00,,,2010-2019,1280.400000000000100,L, ,Fire, ,BC-2015-2015-G90261, , ,2020-05-05 00:00:00,249,65,4,4,BC
344871,QC,1996-685, ,51.128300000000003,-77.862210000000005,1996,6,12,1996-06-12 00:00:00,,1996-07-18 00:00:00,1990-1999,9552.000000000000000,L,Nordique, , ,QC-1996-685, , ,2018-05-18 00:00:00,1030,217,15,15,QC
232063,SK,18, ,54.930000000000000,-105.980000000000000,1964,6,5,1964-06-05 00:00:00,,,1960-1969,740.889999999999990,L,Intensive, , ,SK-1964-018,chk pnt poly ref, ,2008-11-12 00:00:00,646,139,9,9,SK
317300,ON,DRY12, ,49.214399999999998,-90.995300000000000,1996,6,18,1996-06-18 00:00:00,,,1990-1999,1080.000000000000000,U,Intensive, , ,ON-1996-DRY12, , ,,391,94,6,6a,ON
117818,BC,2004-K70112, ,50.668999999999997,-122.099200000000000,2004,6,20,2004-06-20 00:00:00,,,2000-2009,954.000000000000000,L, ,Fire, ,BC-2004-2004-K70112, , ,2020-05-05 00:00:00,1002,208,14,14,BC
355046,NT,1966CR-014, ,62.183300000000003,-110.383300000000010,1966,6,18,1966-06-18 00:00:00,,,1960-1969,1814.400000000000100,L,Intensive, , ,NT-1966-1966CR-014, , ,,263,69,5,5a,NT
11112,BC,1956-C00013, ,53.155000000000001,-124.382000000000010,1956,5,10,1956-05-10 00:00:00,,,1950-1959,1173.500000000000000,H, ,Fire, ,BC-1956-1956-C00013, , ,2020-05-05 00:00:00,974,202,14,14,BC
320339,QC,1974-4045, ,51.112110000000001,-61.560409999999997,1974,6,25,1974-06-25 00:00:00,,1974-07-15 00:00:00,1970-1979,9323.899999999999600,L,Nordique, , ,QC-1974-4045, , ,2018-05-18 00:00:00,445,103,6,6b,QC
369816,NT,EV-024, ,67.884500000000003,-132.653600000000010,1996,7,26,1996-07-26 00:00:00,,1996-08-13 00:00:00,1990-1999,1000.000000000000000,L,Sustained Action, , ,NT-1996-EV-024, , ,2018-06-15 00:00:00,199,52,4,4,NT
117039,BC,2003-K40469, ,50.788300000000000,-118.468300000000000,2003,8,7,2003-08-07 00:00:00,,,2000-2009,1645.000000000000000,L, ,Fire, ,BC-2003-2003-K40469, , ,2020-05-05 00:00:00,988,205,14,14,BC
379057,YT,1958WL092, ,60.755698000000002,-125.849610000000000,1958,7,15,1958-07-15 00:00:00,,,1950-1959,49866.629999999997000,L, , , ,YT-1958-1958WL092, , ,2016-06-16 00:00:00,931,182,12,12,YT
182303,AB,WWF022, ,54.203000000000003,-116.797332999999990,2011,5,14,2011-05-14 00:00:00,,2011-07-08 00:00:00,2010-2019,4213.800000000000200,H, ,Ground,fueltype: C3,AB-2011-WWF022, , ,2020-06-01 00:00:00,618,145,9,9,AB
380305,YT,1994MA003, ,63.986421000000000,-133.997313999999990,1994,6,18,1994-06-18 00:00:00,,,1990-1999,5122.390000000000300,L, , , ,YT-1994-1994MA003, , ,2016-06-16 00:00:00,899,176,12,12,YT
380342,YT,1986MA012, ,63.666666999999997,-134.580000000000010,1986,7,1,1986-07-01 00:00:00,,,1980-1989,12993.480000000000000,L, , , ,YT-1986-1986MA012, , ,2016-06-16 00:00:00,900,176,12,12,YT
249988,MB,NE104, ,56.430278000000001,-101.016667000000000,2006,6,1,2006-06-01 00:00:00,,,2000-2009,10360.000000000000000,L,G (Low Priority), ,Limited Action,MB-2006-NE104, , ,2009-07-06 00:00:00,344,88,6,6a,MB
251448,MB,G12, ,54.765999999999998,-97.896000000000001,1961,5,4,1961-05-04 00:00:00,,,1960-1969,14170.000000000000000,H,Intensive, , ,MB-1961-G12, , ,2008-11-12 00:00:00,363,89,6,6a,MB
196087,AB,E01020, ,56.869999999999997,-112.110000000000000,1999,5,25,1999-05-25 00:00:00,,1999-07-11 00:00:00,1990-1999,5132.300000000000200,L, ,Ground,fueltype: C2,AB-1999-E01020, , ,2020-06-01 00:00:00,608,142,9,9,AB
129977,BC,2012-G90160, ,59.808799999999998,-120.830800000000000,2012,7,4,2012-07-04 00:00:00,,,2010-2019,12196.299999999999000,L, ,Fire, ,BC-2012-2012-G90160, , ,2020-05-05 00:00:00,249,65,4,4,BC
316225,ON,SIO52, ,51.992199999999997,-90.513800000000003,1983,7,14,1983-07-14 00:00:00,,,1980-1989,607.000000000000000,L,EXT, , ,ON-1983-SIO52, , ,,372,90,6,6a,ON
257597,MB,565079, ,51.685485300000003,-95.374551600000004,2002,0,0,,,,2000-2009,1607.507000000000100,U, , , ,MB-2002-565079,used firepoly centroid for MB 2000-2004, ,,371,90,6,6a,MB
209865,SK,HIGGINSON,HIGGINSON,59.401408300000000,-104.716823520000010,1984,6,20,1984-06-20 00:00:00,,1984-07-08 00:00:00,1980-1989,930.182900000000020,L, ,Wildfire, ,SK-1984-HIGGINSON, , ,2020-04-03 00:00:00,263,69,5,5a,SK
316200,ON,SIO33, ,50.539000000000001,-91.587599999999995,1981,7,9,1981-07-09 00:00:00,,,1980-1989,2185.300000000000200,U,Intensive, , ,ON-1981-SIO33, , ,,372,90,6,6a,ON
135087,BC,2016-G80068, ,56.522900000000000,-120.432800000000000,2016,4,18,2016-04-18 00:00:00,,,2010-2019,62700.000000000000000,H, ,Fire, ,BC-2016-2016-G80068, , ,2020-05-05 00:00:00,583,137,9,9,BC
119919,BC,2004-G90440, ,59.670499999999997,-120.214699999999990,2004,7,21,2004-07-21 00:00:00,,,2000-2009,1600.000000000000000,L, ,Fire, ,BC-2004-2004-G90440, , ,2020-05-05 00:00:00,249,65,4,4,BC
320635,ON,THU65, ,50.625500000000002,-89.721599999999995,2005,8,3,2005-08-03 00:00:00,,2005-09-17 00:00:00,2000-2009,1574.000000000000000,L,MOD,IFR, ,ON-2005-THU65, , ,2011-10-19 00:00:00,385,94,6,6a,ON
255094,MB,NE312, ,56.468055999999997,-94.375556000000003,2017,8,27,2017-08-27 00:00:00,,2017-10-03 00:00:00,2010-2019,1683.300000000000000,L,W (Observation Zone), ,Actioned,MB-2017-NE312, , ,2018-05-18 00:00:00,1024,216,15,15,MB
359756,NT,1967EV-006, ,66.666700000000006,-133.583300000000010,1967,7,17,1967-07-17 00:00:00,,,1960-1969,1417.500000000000000,U,EXT, , ,NT-1967-1967EV-006, , ,,208,53,4,4,NT
316641,ON,NIP73, ,50.070300000000003,-89.962400000000002,1983,9,3,1983-09-03 00:00:00,,,1980-1989,546.299999999999950,L,Intensive, , ,ON-1983-NIP73, , ,,385,94,6,6a,ON
345450,QC,1996-1104, ,51.170259999999999,-69.745699999999999,1996,6,21,1996-06-21 00:00:00,,1996-07-13 00:00:00,1990-1999,7467.000000000000000,L,Nordique, , ,QC-1996-1104, , ,2018-05-18 00:00:00,435,101,6,6b,QC
320223,ON,RED3, ,50.870495900000002,-94.904955000000001,2016,5,5,2016-05-05 00:00:00,,2016-08-09 00:00:00,2010-2019,74334.000000000000000,L,FUL,IFR,Objective: FUL; Type: IFR,ON-2016-RED3,location not ignition - coords derived from poly, ,2017-05-08 00:00:00,373,90,6,6a,ON
400922,PC-WB,2015WB14,SweetGrass fire,58.977200000000003,-112.116500000000000,2015,6,14,2015-06-14 00:00:00,,,2010-2019,26962.799999999999000,L,Modified Response, , ,PC-WB-2015-2015WB14, , ,2016-06-20 00:00:00,578,136,9,9,PC
339708,QC,1989-7170, ,54.066549999999999,-73.637550000000005,1989,8,13,1989-08-13 00:00:00,,1989-08-24 00:00:00,1980-1989,648.000000000000000,L,Nordique, , ,QC-1989-7170, , ,2018-05-18 00:00:00,294,74,5,5b,QC
401180,PC-JA,2003-JA-11,Rock Creek II,53.426699999999997,-118.000000000000000,2003,7,22,2003-07-22 00:00:00,,,2000-2009,700.000000000000000,H,EXT, , ,PC-JA-2003-JA-11, , ,2008-08-19 00:00:00,996,207,14,14,PC
370231,NT,59FGH3, ,66.030000000000001,-129.849999999999990,1959,6,19,1959-06-19 00:00:00,,,1950-1959,3440.000000000000000,U,NA, , ,NT-1959-59FGH3, , ,2008-11-12 00:00:00,213,53,4,4,NT
371733,NT,FS-023, ,63.366599999999998,-122.016600000000000,2007,6,28,2007-06-28 00:00:00,,2007-08-13 00:00:00,2000-2009,2117.000000000000000,L,Monitored, , ,NT-2007-FS-023, , ,2018-06-15 00:00:00,219,55,4,4,NT
324858,QC,1977-7208, ,50.395389999999999,-75.526899999999998,1977,5,29,1977-05-29 00:00:00,,1977-06-14 00:00:00,1970-1979,526.000000000000000,H,Nordique, , ,QC-1977-7208, , ,2018-05-18 00:00:00,428,100,6,6b,QC
168095,AB,DL2-006-77,DL2006,54.329500000000003,-111.981200000000000,1977,4,23,1977-04-23 00:00:00,,,1970-1979,1631.263542729999900,H, , , ,AB-1977-DL2-006-77, , ,2020-06-01 00:00:00,679,149,9,9,AB
251140,MB,103038, ,56.166041000000000,-96.346090200000006,2001,0,0,,,,2000-2009,711.293999999999980,U, , , ,MB-2001-103038,used firepoly centroid for MB 2000-2004, ,,361,89,6,6a,MB
369177,NT,CR-028, ,60.333300000000001,-103.200000000000000,1989,7,28,1989-07-28 00:00:00,,1989-09-18 00:00:00,1980-1989,2200.000000000000000,L,Delayed Action, , ,NT-1989-CR-028, , ,2018-06-15 00:00:00,275,71,5,5a,NT
120060,BC,2004-R90045, ,58.067999999999998,-128.908300000000000,2004,6,20,2004-06-20 00:00:00,,,2000-2009,14000.000000000000000,L, ,Fire, ,BC-2004-2004-R90045, , ,2020-05-05 00:00:00,923,180,12,12,BC
213712,SK,NITENAI,NITENAI,53.588500000000003,-102.218800000000000,1989,7,21,1989-07-21 00:00:00,,1989-08-18 00:00:00,1980-1989,521.447995740000010,L, ,Wildfire, ,SK-1989-NITENAI, , ,2020-04-03 00:00:00,669,148,9,9,SK
42688,BC,1970-N20609, ,49.734000000000002,-115.043000000000010,1970,8,23,1970-08-23 00:00:00,,,1970-1979,1101.900000000000100,H, ,Fire, ,BC-1970-1970-N20609, , ,2020-05-05 00:00:00,1017,214,14,14,BC
382250,YT,1999WL010, ,60.223697000000001,-126.101017000000000,1999,8,5,1999-08-05 00:00:00,,,1990-1999,1322.069999999999900,L, , , ,YT-1999-1999WL010, , ,2016-06-16 00:00:00,931,182,12,12,YT
319811,ON,2013-SLK21, ,53.158790099999997,-91.528093299999995,2013,6,7,2013-06-07 00:00:00,,2013-07-11 00:00:00,2010-2019,1649.000000000000000,L,MON,IFR, ,ON-2013-SLK21,location not ignition - coords derived from poly, ,2014-04-17 00:00:00,393,95,6,6a,ON
141238,BC,2017-N51265, ,51.080599999999997,-117.576800000000010,2017,6,4,2017-06-04 00:00:00,,,2010-2019,1343.700000000000000,L, ,Fire, ,BC-2017-2017-N51265, , ,2020-05-05 00:00:00,985,205,14,14,BC
210721,SK,13BN-MIKE,13BN-MIKE,56.835349999999998,-108.708233000000010,2013,5,29,2013-05-29 00:00:00,,2013-06-12 00:00:00,2010-2019,2626.599999999999900,L, ,Wildfire, ,SK-2013-13BN-MIKE, , ,2020-04-03 00:00:00,351,88,6,6a,SK
160631,AB,DA4-018-70,DA4018,58.167499999999997,-111.161100000000000,1970,8,7,1970-08-07 00:00:00,,,1970-1979,509.689425831999980,L, , , ,AB-1970-DA4-018-70, , ,2020-06-01 00:00:00,579,136,9,9,AB
367947,NT,SM-011, ,61.128500000000003,-111.150099999999990,2003,7,31,2003-07-31 00:00:00,,2003-08-26 00:00:00,2000-2009,1554.000000000000000,L,Monitored, , ,NT-2003-SM-011, , ,2018-06-15 00:00:00,263,69,5,5a,NT
65024,BC,1984-G90028, ,59.704999999999998,-124.477999999999990,1984,7,25,1984-07-25 00:00:00,,,1980-1989,960.000000000000000,L, ,Fire, ,BC-1984-1984-G90028, , ,2020-05-05 00:00:00,252,66,4,4,BC
344998,QC,1995-790, ,51.415170000000003,-73.616200000000006,1995,7,28,1995-07-28 00:00:00,,1995-08-01 00:00:00,1990-1999,750.000000000000000,L,Nordique, , ,QC-1995-790, , ,2018-05-18 00:00:00,428,100,6,6b,QC
400441,PC-WB,2015WB51, ,59.278500000000001,-113.112300000000000,2015,8,9,2015-08-09 00:00:00,,,2010-2019,1687.099999999999900,L,Modified Response, , ,PC-WB-2015-2015WB51, , ,2016-06-20 00:00:00,576,136,9,9,PC
325662,QC,1976-7160, ,49.413370000000000,-79.194710000000001,1976,6,30,1976-06-30 00:00:00,,1976-07-27 00:00:00,1970-1979,790.299999999999950,H,Intensive, , ,QC-1976-7160, , ,2018-05-18 00:00:00,401,96,6,6b,QC
250152,MB,NE-102-207-98, ,57.450000000000003,-99.966999999999999,1998,8,3,1998-08-03 00:00:00,,1998-10-18 00:00:00,1990-1999,673.200000000000050,L,Intensive, , ,MB-1998-NE-102-207-98, , ,2008-07-24 00:00:00,282,71,5,6a,MB
232201,MB,1-6-24-72, ,54.369000000000000,-94.234099999999998,1972,7,5,1972-07-05 00:00:00,,,1970-1979,1800.000000000000000,L,Intensive, , ,MB-1972-1-6-24-72, , ,2008-07-24 00:00:00,365,89,6,6a,MB
367515,NT,CR-012, ,60.383299999999998,-107.950000000000000,2001,7,26,2001-07-26 00:00:00,,2001-08-09 00:00:00,2000-2009,1500.000000000000000,L,Monitored, , ,NT-2001-CR-012, , ,2018-06-15 00:00:00,273,71,5,5a,NT
376744,YT,1953HJ011, ,61.917847999999999,-137.834861999999990,1953,6,24,1953-06-24 00:00:00,,,1950-1959,2433.790000000000000,L, , , ,YT-1953-1953HJ011, , ,2016-06-16 00:00:00,883,172,12,12,YT
